date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2025-07-15,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-07-15,"+ 200 000,00 KZT",200000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-07-16,"- 642,85 KZT",-642.85,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2025-07-17,"- 1 450,00 KZT",-1450.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-07-17,"- 100,00 KZT",-100.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_en.pdf
2025-07-17,"- 2 840,00 KZT",-2840.0,KZT,Purchases,Ваниль кондитерлік дүкені Астана,Ваниль кондитерлік дүкені Астана,Kaspi Bank,kaspi_en.pdf
2025-07-17,"- 4 200,00 KZT",-4200.0,KZT,Purchases,ИП Смагулов,ИП Смагулов,Kaspi Bank,kaspi_en.pdf
2025-07-17,"- 4 792,00 KZT",-4792.0,KZT,Purchases,Cotton,Cotton,Kaspi Bank,kaspi_en.pdf
2025-07-17,"- 100,00 KZT",-100.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_en.pdf
2025-07-18,"- 2 010,00 KZT",-2010.0,KZT,Purchases,YANDEX.DELIVERY,YANDEX.DELIVERY,Kaspi Bank,kaspi_en.pdf
2025-07-18,"- 2 419,00 KZT",-2419.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-07-19,"- 550,00 KZT",-550.0,KZT,Purchases,Didi coffee,Didi coffee,Kaspi Bank,kaspi_en.pdf
2025-07-19,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-07-20,"+ 7 000,00 KZT",7000.0,KZT,Replenishment,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-07-20,"- 14 500,00 KZT",-14500.0,KZT,Transfers,,Нургуль Ж.,Kaspi Bank,kaspi_en.pdf
2025-07-20,"- 7 000,00 KZT",-7000.0,KZT,Transfers,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-07-20,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Алуа Ш.,Kaspi Bank,kaspi_en.pdf
2025-07-21,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-07-21,"- 5 193,00 KZT",-5193.0,KZT,Purchases,Леонардо,Леонардо,Kaspi Bank,kaspi_en.pdf
2025-07-21,"- 1 515,00 KZT",-1515.0,KZT,Transfers,,Арайлым Б.,Kaspi Bank,kaspi_en.pdf
2025-07-21,"- 820,00 KZT",-820.0,KZT,Transfers,,Дастан А.,Kaspi Bank,kaspi_en.pdf
2025-07-21,"- 11 509,00 KZT",-11509.0,KZT,Purchases,AST24,AST24,Kaspi Bank,kaspi_en.pdf
2025-07-22,"- 1 490,00 KZT",-1490.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-07-22,"+ 26 250,00 KZT",26250.0,KZT,Replenishment,,Сауле Ж.,Kaspi Bank,kaspi_en.pdf
2025-07-22,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-07-23,"+ 14 134,00 KZT",14134.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-07-23,"+ 14 200,00 KZT",14200.0,KZT,Replenishment,,Іңкəр К.,Kaspi Bank,kaspi_en.pdf
2025-07-23,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-07-23,"- 10 799,00 KZT",-10799.0,KZT,Purchases,Золотое Яблоко,Золотое Яблоко,Kaspi Bank,kaspi_en.pdf
2025-07-23,"- 42 400,00 KZT",-42400.0,KZT,Purchases,Jo Malone,Jo Malone,Kaspi Bank,kaspi_en.pdf
2025-07-23,"- 850,00 KZT",-850.0,KZT,Transfers,,Нұрмерей А.,Kaspi Bank,kaspi_en.pdf
2025-07-24,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-07-24,"- 1 230,00 KZT",-1230.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-07-25,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2025-07-25,"- 7 000,00 KZT",-7000.0,KZT,Transfers,,Макпал Т.,Kaspi Bank,kaspi_en.pdf
2025-07-26,"- 700,00 KZT",-700.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-07-26,"- 300,00 KZT",-300.0,KZT,Transfers,,Саят Т.,Kaspi Bank,kaspi_en.pdf
2025-07-27,"- 73 500,00 KZT",-73500.0,KZT,Purchases,Yes Style,Yes Style,Kaspi Bank,kaspi_en.pdf
2025-07-27,"+ 200 000,00 KZT",200000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2025-07-27,"- 7 000,00 KZT",-7000.0,KZT,Purchases,Банный комплекс Тенговка,Банный комплекс Тенговка,Kaspi Bank,kaspi_en.pdf
2025-07-28,"- 20 207,00 KZT",-20207.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-07-28,"- 499,00 KZT",-499.0,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2025-07-29,"- 16 500,00 KZT",-16500.0,KZT,Transfers,,Нургуль Ж.,Kaspi Bank,kaspi_en.pdf
2025-07-29,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Нургуль Ж.,Kaspi Bank,kaspi_en.pdf
2025-08-01,"- 11 000,00 KZT",-11000.0,KZT,Purchases,Altel,Altel,Kaspi Bank,kaspi_en.pdf
2025-08-04,"- 90 000,00 KZT",-90000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-08-07,"- 490,00 KZT",-490.0,KZT,Purchases,JET SHARING,JET SHARING,Kaspi Bank,kaspi_en.pdf
2025-08-08,"- 529,15 KZT",-529.15,KZT,Others,,Commission for transfer of other banks,Kaspi Bank,kaspi_en.pdf
2025-08-08,"- 55 700,00 KZT",-55700.0,KZT,Transfers,,To card Freedom Finance Bank*7326,Kaspi Bank,kaspi_en.pdf
2025-08-08,"+ 90 000,00 KZT",90000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-08-09,"- 2 990,00 KZT",-2990.0,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2025-08-10,"- 3 800,00 KZT",-3800.0,KZT,Transfers,,Жаннұр С.,Kaspi Bank,kaspi_en.pdf
2025-08-11,"- 700,00 KZT",-700.0,KZT,Purchases,Subscription Services,Subscription Services,Kaspi Bank,kaspi_en.pdf
2025-08-14,"- 5 000,00 KZT",-5000.0,KZT,Purchases,ROYALACE TENNIS CLUB (ОП),ROYALACE TENNIS CLUB (ОП),Kaspi Bank,kaspi_en.pdf
2025-08-15,"- 19 998,00 KZT",-19998.0,KZT,Purchases,Золотое Яблоко,Золотое Яблоко,Kaspi Bank,kaspi_en.pdf
2025-08-15,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Жібек Е.,Kaspi Bank,kaspi_en.pdf
2025-08-15,"- 4 000,00 KZT",-4000.0,KZT,Purchases,Джунгли.Аквапарк.Колесо,Джунгли.Аквапарк.Колесо,Kaspi Bank,kaspi_en.pdf
2025-08-15,"- 17 100,00 KZT",-17100.0,KZT,Purchases,"CENTR SEMEYNOGO OTDYHA ""AIL","CENTR SEMEYNOGO OTDYHA ""AIL",Kaspi Bank,kaspi_en.pdf
2025-08-16,"- 200,00 KZT",-200.0,KZT,Purchases,Парковка. Аэропорт Н. Назарбаев,Парковка. Аэропорт Н. Назарбаев,Kaspi Bank,kaspi_en.pdf
2025-08-16,"- 600,00 KZT",-600.0,KZT,Purchases,Парковка. ТРЦ Keruen,Парковка. ТРЦ Keruen,Kaspi Bank,kaspi_en.pdf
2025-08-17,"+ 1 667,00 KZT",1667.0,KZT,Replenishment,,Айсулу Т.,Kaspi Bank,kaspi_en.pdf
2025-08-17,"+ 1 667,00 KZT",1667.0,KZT,Replenishment,,Жансая О.,Kaspi Bank,kaspi_en.pdf
2025-08-17,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-08-17,"- 200,00 KZT",-200.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_en.pdf
2025-08-17,"+ 3 500,00 KZT",3500.0,KZT,Replenishment,,Райша А.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"- 22 390,00 KZT",-22390.0,KZT,Transfers,,Жібек Е.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"- 28 500,00 KZT",-28500.0,KZT,Purchases,"N Ó R A (ЖК ""Галамат"")","N Ó R A (ЖК ""Галамат"")",Kaspi Bank,kaspi_en.pdf
2025-08-18,"+ 5 700,00 KZT",5700.0,KZT,Replenishment,,Сұлтан М.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"+ 23 000,00 KZT",23000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-08-18,"+ 100,00 KZT",100.0,KZT,Replenishment,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"+ 5 700,00 KZT",5700.0,KZT,Replenishment,,Қайырхан К.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"+ 5 700,00 KZT",5700.0,KZT,Replenishment,,Даниал Т.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-08-18,"- 600,00 KZT",-600.0,KZT,Transfers,,Айсулу Т.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"+ 5 700,00 KZT",5700.0,KZT,Replenishment,,Айсулу Т.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"- 1 890,00 KZT",-1890.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_en.pdf
2025-08-18,"+ 1 667,00 KZT",1667.0,KZT,Replenishment,,Даниал Т.,Kaspi Bank,kaspi_en.pdf
2025-08-18,"+ 1 700,00 KZT",1700.0,KZT,Replenishment,,Қайырхан К.,Kaspi Bank,kaspi_en.pdf
2025-08-19,"- 5 000,00 KZT",-5000.0,KZT,Purchases,Парковка. Назарбаев Университет,Парковка. Назарбаев Университет,Kaspi Bank,kaspi_en.pdf
2025-08-20,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-08-20,"+ 100 000,00 KZT",100000.0,KZT,Replenishment,,In the Kaspi Terminal,Kaspi Bank,kaspi_en.pdf
2025-08-20,"- 800,00 KZT",-800.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-08-21,"- 300,00 KZT",-300.0,KZT,Purchases,Ваш Копицентр,Ваш Копицентр,Kaspi Bank,kaspi_en.pdf
2025-08-21,"- 2 150,00 KZT",-2150.0,KZT,Purchases,Fermento NU,Fermento NU,Kaspi Bank,kaspi_en.pdf
2025-08-22,"- 1 790,00 KZT",-1790.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-08-22,"- 3 970,00 KZT",-3970.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-08-22,"- 1 500,00 KZT",-1500.0,KZT,Transfers,,Жібек Е.,Kaspi Bank,kaspi_en.pdf
2025-08-22,"- 12 500,00 KZT",-12500.0,KZT,Transfers,,Жібек Е.,Kaspi Bank,kaspi_en.pdf
2025-08-23,"- 1 000,00 KZT",-1000.0,KZT,Purchases,прочее,прочее,Kaspi Bank,kaspi_en.pdf
2025-08-23,"- 850,00 KZT",-850.0,KZT,Transfers,,Нұрмерей А.,Kaspi Bank,kaspi_en.pdf
2025-08-23,"- 2 070,00 KZT",-2070.0,KZT,Purchases,IP GREEN KITCHEN,IP GREEN KITCHEN,Kaspi Bank,kaspi_en.pdf
2025-08-25,"- 2 700,00 KZT",-2700.0,KZT,Purchases,Burger King Mega Silk Way,Burger King Mega Silk Way,Kaspi Bank,kaspi_en.pdf
2025-08-25,"- 1 450,00 KZT",-1450.0,KZT,Purchases,Fermento NU,Fermento NU,Kaspi Bank,kaspi_en.pdf
2025-08-25,"- 60 000,00 KZT",-60000.0,KZT,Purchases,ROYALACE TENNIS CLUB (ОП),ROYALACE TENNIS CLUB (ОП),Kaspi Bank,kaspi_en.pdf
2025-08-26,"- 5 500,00 KZT",-5500.0,KZT,Purchases,ИП Аймакова А.С.,ИП Аймакова А.С.,Kaspi Bank,kaspi_en.pdf
2025-08-26,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-08-26,"- 180 000,00 KZT",-180000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-08-26,"+ 180 000,00 KZT",180000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-08-26,"- 3 500,00 KZT",-3500.0,KZT,Transfers,,Аян Т.,Kaspi Bank,kaspi_en.pdf
2025-08-26,"- 1 590,00 KZT",-1590.0,KZT,Purchases,DailyCup,DailyCup,Kaspi Bank,kaspi_en.pdf
2025-08-26,"- 2 590,00 KZT",-2590.0,KZT,Purchases,Altel,Altel,Kaspi Bank,kaspi_en.pdf
2025-08-26,"- 60 000,00 KZT",-60000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-08-26,"+ 40 000,00 KZT",40000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2025-08-26,"- 7 000,00 KZT",-7000.0,KZT,Purchases,Банный комплекс Тенговка,Банный комплекс Тенговка,Kaspi Bank,kaspi_en.pdf
